"abi","cab","id","name","street","zip","country:id"
"03140","15900","base.0314015900","BANCA DEL SALENTO - CREDITO POPOLARE SALENTINO - BANCA 121 SPA (OVVERO BANCA 121-SALENTO OVVERO BANCA 121)","PIAZZA CAIROLI","72100","base.it"
"03140","15999","base.0314015999","BANCA DEL SALENTO","PRESSO BASE NAVALE","72100","base.it"
"03140","15901","base.0314015901","BANCA DEL SALENTO - CREDITO POPOLARE SALENTINO S.P.A.","VIALE PALMIRO TOGLIATTI, 62","72100","base.it"
"06265","15900","base.0626515900","CARIPUGLIA S.P.A.","CORSO ROMA, 39","72100","base.it"
"03067","15900","base.0306715900","BANCA CARIME S.P.A.","CORSO ROMA, 39","72100","base.it"
"05421","15900","base.0542115900","BANCA POPOLARE DI LECCE","CORSO ROMA","72100","base.it"
"01030","15901","base.0103015901","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIA APPIA, 215","72100","base.it"
"01030","15900","base.0103015900","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","CORSO GARIBALDI, 114","72100","base.it"
"01030","15904","base.0103015904","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIA AMENA, 7/A","72100","base.it"
"01030","15905","base.0103015905","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","PIAZZA CAIROLI, 17","72100","base.it"
"01030","15903","base.0103015903","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIA GERMANIA, 22","72100","base.it"
"01005","15903","base.0100515903","BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.)","VIALE PALMIRO TOGLIATTI, 60","72100","base.it"
"01005","15900","base.0100515900","BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.)","VIA SANTI, 11","72100","base.it"
"01005","15901","base.0100515901","BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.)","PRESSO COMANDO MARINA MILITARE - VIA DEI MILLE, 4","72100","base.it"
"01005","15902","base.0100515902","BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.)","PRESSO PALAZZO DI GIUSTIZIA  -  VIA P. TOGLIATTI","72100","base.it"
"02008","15905","base.0200815905","UNICREDIT, SOCIETA' PER AZIONI","PRESSO COMANDO AERONAUTICA MILITARE 32^ STORMO - AEREOPORTO MILITARE 'PAPOLA'","72100","base.it"
"02008","15904","base.0200815904","UNICREDIT, SOCIETA' PER AZIONI","VIA ROMAGNA, 50","72100","base.it"
"02008","15906","base.0200815906","UNICREDIT, SOCIETA' PER AZIONI","VIALE COMMENDA, 13","72100","base.it"
"02008","15903","base.0200815903","UNICREDIT, SOCIETA' PER AZIONI","CORSO GARIBALDI, 115","72100","base.it"
"02008","16015","base.0200816015","UNICREDIT, SOCIETA' PER AZIONI","VIA MAZZARI, 4  ANG.  PIAZZA DEL POPOLO","72100","base.it"
"03133","15900","base.0313315900","CREDITO ITALIANO S.P.A.","CORSO GARIBALDI, 115","72100","base.it"
"03133","15901","base.0313315901","CREDITO ITALIANO S.P.A.","PRESSO COMANDO AERONAUTICA MILITARE 32^ STORMO - AEREOPORTO MILITARE 'PAPOLA'","72100","base.it"
"03049","15900","base.0304915900","BANCA ARDITI GALATI - S.P.A.","VIALE ALDO MORO, 8","72100","base.it"
"03115","15900","base.0311515900","FINDOMESTIC BANCA SPA","VIA NUMA POMPILIO, 107 A/B/C","72100","base.it"
"03002","15902","base.0300215902","UNICREDIT BANCA DI ROMA S.P.A.","VIALE COMMENDA, 13","72100","base.it"
"02008","15902","base.0200815902","UNICREDIT BANCA S.P.A.","VIALE COMMENDA, 13","72100","base.it"
"03067","15901","base.0306715901","BANCA CARIME S.P.A.","VIALE COMMENDA, 2","72100","base.it"
"03067","15902","base.0306715902","BANCA CARIME S.P.A.","LARGO OTRANTO, 2","72100","base.it"
"06265","15999","base.0626515999","CASSA DI RISPARMIO DI PUGLIA","PRESSO LA STAZIONE MARITTIMA","72100","base.it"
"05262","15901","base.0526215901","BANCA POPOLARE PUGLIESE - SOCIETA' COOPERATIVA PER AZIONI","VIA ADIGRAT, 6","72020","base.it"
"05262","15902","base.0526215902","BANCA POPOLARE PUGLIESE - SOCIETA' COOPERATIVA PER AZIONI","VIA NINO BIXIO (ANG. VIA C. ABBA)","72100","base.it"
"05262","15900","base.0526215900","BANCA POPOLARE PUGLIESE - SOCIETA' COOPERATIVA PER AZIONI","CORSO ROMA, 15","72100","base.it"
"05424","16000","base.0542416000","BANCA POPOLARE DI BARI - SOCIETA' COOPERATIVA PER AZIONI","VIA SAN LAZZARO, 14/16","73100","base.it"
"03075","16000","base.0307516000","BANCA GENERALI - SOCIETA' PER AZIONI (IN FORMA ABBREVIATA GENERBANCA)","VIA DI PETTORANO, 25 INT. 1","73100","base.it"
"03026","16000","base.0302616000","BANCA ITALEASE S.P.A.","VIA IMPERATORE ADRIANO, 54","73100","base.it"
"03391","16000","base.0339116000","BANCA TAMBORINO SANGIOVANNI","VIALE LO RE, 15/17","73100","base.it"
"03556","16000","base.0355616000","CREDITO ROMAGNOLO","PIAZZETTA RICCARDI, 9","73100","base.it"
"05787","16000","base.0578716000","BANCA MERIDIANA S.P.A.","VIALE OTRANTO, 26 ANG. PIAZZA ITALIA","73100","base.it"
"05787","16001","base.0578716001","BANCA MERIDIANA S.P.A.","VIA ADRIATICA, 4/C","73100","base.it"
"05385","16000","base.0538516000","BANCA POPOLARE DI PUGLIA E BASILICATA - SOCIETA' COOPERATIVA PER AZIONI","VIALE JAPIGIA, 63","73100","base.it"
"03431","16003","base.0343116003","BANCA CARIGE ITALIA SPA","VIA OBERDAN, 29","73100","base.it"
"05188","16000","base.0518816000","BANCO POPOLARE DI VERONA E NOVARA SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA","VIA 95^ REGGIMENTO DI FANTERIA, 45/47/49","73100","base.it"
"05875","16000","base.0587516000","CREDITO POPOLARE SALENTINO","PIAZZA S.ORONZO,15","73100","base.it"
"05875","16001","base.0587516001","CREDITO POPOLARE SALENTINO","PRESSO UNITA' SANITARIA LOCALE - C/O OSPEDALE 'V. FAZZI'","73100","base.it"
"05875","16002","base.0587516002","CREDITO POPOLARE SALENTINO","VIA B.CROCE, 39","73100","base.it"
"03210","16000","base.0321016000","MONTE DEI PASCHI DI SIENA LEASING & FACTORING, BANCA PER I SERVIZI FINANZIARI ALLE IMPRESE S.P.A.","PIAZZA MAZZINI, 69/B","73100","base.it"
"03211","16000","base.0321116000","BANCA PATRIMONI SELLA & C. S.P.A. (IN SIGLA B.P.A. S.P.A.)","VIA COLONNELLO COSTADURA, 2/C","73100","base.it"
"05437","16000","base.0543716000","BIPOP CARIRE, SOCIETA' PER AZIONI","VIALE DEGLI STUDENTI  1/G  ANG. VIA CARLUCCI","73100","base.it"
"05034","16000","base.0503416000","BANCO BPM SOCIETA' PER AZIONI","VIA 95^ REGGIMENTO FANTERIA, 45/47/49","73100","base.it"
"03207","16000","base.0320716000","CAPITALIA, SOCIETA' PER AZIONI","VIA FOSCARINI, 2","73100","base.it"
"03207","16001","base.0320716001","CAPITALIA, SOCIETA' PER AZIONI","VIA EMILIA, 2/A","73100","base.it"
"03207","16003","base.0320716003","CAPITALIA, SOCIETA' PER AZIONI","VIA OBERDAN, 29","73100","base.it"
"03001","16000","base.0300116000","BANCO AMBROSIANO VENETO S.P.A. (OPPURE AMBROVENETO S.P.A.)","VIALE LEOPARDI, 31","73100","base.it"
"03001","16001","base.0300116001","BANCO AMBROSIANO VENETO S.P.A. (OPPURE AMBROVENETO S.P.A.)","VIA OBERDAN, 28","73100","base.it"
"03191","16000","base.0319116000","SANTANDER CONSUMER BANK S.P.A.","VIA TARANTO, 52","73100","base.it"
"03263","16000","base.0326316000","IBL ISTITUTO BANCARIO DEL LAVORO S.P.A. (IN FORMA ABBREVIATA IBL BANCA)","VIA SAN DOMENICO SAVIO, 27","73100","base.it"
"03104","16000","base.0310416000","DEUTSCHE BANK S.P.A.","VIA SALANDRA, 63","73100","base.it"
"03328","16000","base.0332816000","BANCA NAZIONALE DELL'AGRICOLTURA","VIA ZANARDELLI, 34/B","73100","base.it"
"02005","16000","base.0200516000","BANCO DI ROMA","VIA FOSCARINI, 2 ANG. PIAZZA EX CASERMA MASSA","73100","base.it"
"05040","16000","base.0504016000","BANCA ANTONVENETA S.P.A. (IN FORMA ABBREVIATA ANTONVENETA S.P.A.)","VIA ZANARDELLI, 34/B","73100","base.it"
"05040","16001","base.0504016001","BANCA ANTONIANA POPOLARE VENETA S.P.A. (IN FORMA ABBREVIATA BANCA ANTONVENETA SPA)","VIA ARIOSTO, 64","73100","base.it"
"03032","16000","base.0303216000","CREDITO EMILIANO S.P.A.","VIALE MARCONI, 73","73100","base.it"
"03032","16001","base.0303216001","CREDITO EMILIANO S.P.A.","VIA GRAMSCI, 9","73100","base.it"
"03002","16000","base.0300216000","BANCA DI ROMA","VIA FOSCARINI, 2  ANG.  PIAZZA EX CASERMA MASSA","73100","base.it"
"03002","16001","base.0300216001","BANCA DI ROMA","VIA EMILIA, 2/A-B","73100","base.it"
"03002","16002","base.0300216002","BANCA DI ROMA","VIA AUGUSTO IMPERATORE, 16","73100","base.it"
"03002","16003","base.0300216003","BANCA DI ROMA","VIA OBERDAN, 29","73100","base.it"
"05608","16000","base.0560816000","BANCA POPOLARE DI NOVARA","VIA 95^ REGGIMENTO DI FANTERIA, 45/47/49","73100","base.it"
"08445","16000","base.0844516000","BANCA DI CREDITO COOPERATIVO DI TERRA D'OTRANTO - SOCIETA' COOPERATIVA","VIALE G. LEOPARDI, 73","73100","base.it"
"08445","16001","base.0844516001","BANCA DI CREDITO COOPERATIVO DI TERRA D'OTRANTO - SOCIETA' COOPERATIVA","VIA LEUCA, 194","73100","base.it"
"03410","16000","base.0341016000","BANCA VINCENZO TAMBORINO","VIA 95 REGGIMENTO FANTERIA, 11","73100","base.it"
"03359","16000","base.0335916000","BANCA PROSSIMA S.P.A. (IN FORMA ABBREVIATA PROSSIMA S.P.A.)","PIAZZA MAZZINI, 59","73100","base.it"
"03359","16001","base.0335916001","BANCA PROSSIMA S.P.A. (IN FORMA ABBREVIATA PROSSIMA S.P.A.)","PIAZZA MAZZINI, 59","73100","base.it"
"05016","16081","base.0501616081","BANCA AGRICOLA POPOLARE DI MATINO E LECCE","PIAZZA MAZZINI,56-57","73100","base.it"
"05016","16080","base.0501616080","BANCA AGRICOLA POPOLARE DI MATINO E LECCE","VIA XXV LUGLIO,31","73100","base.it"
"03069","16010","base.0306916010","INTESA SANPAOLO S.P.A.","VIALE LEOPARDI, 31","73100","base.it"
"03069","16021","base.0306916021","INTESA SANPAOLO S.P.A.","VIA OBERDAN, 28","73100","base.it"
"03069","16020","base.0306916020","BANCA INTESA BANCA COMMERCIALE ITALIANA SPA (IN FORMA ABBREVIATA INTESABCI SPA OVVERO BANCA INTESA COMIT SPA)","PIAZZA S.ORONZO, 43","73100","base.it"
"03069","16002","base.0306916002","INTESA SANPAOLO S.P.A.","VIALE GALLIPOLI, 1","73100","base.it"
"03069","16023","base.0306916023","BANCA INTESA S.P.A. (IN FORMA ABBREVIATA INTESA S.P.A.)","VIA ZANARDELLI, 99","73100","base.it"
"03069","16022","base.0306916022","BANCA INTESA S.P.A. (IN FORMA ABBREVIATA INTESA S.P.A.)","VIA LUDOVICO ARIOSTO, 68","73100","base.it"
"03069","16066","base.0306916066","INTESA SANPAOLO S.P.A.","PIAZZA MAZZINI, 64","73100","base.it"
"03069","16000","base.0306916000","INTESA SANPAOLO S.P.A.","PIAZZA LIBERTINI, 8","73100","base.it"
"03069","16099","base.0306916099","INTESA SANPAOLO S.P.A.","PIAZZA LIBERTINI, 8","73100","base.it"
"03002","16004","base.0300216004","UNICREDIT BANCA DI ROMA S.P.A.","VIALE DEGLI STUDENTI, 1/G  ANG. VIA CARLUCCI","73100","base.it"
"01010","16000","base.0101016000","BANCO DI NAPOLI SPA","VIA 25 LUGLIO, 13/A","73100","base.it"
"01010","16001","base.0101016001","BANCO DI NAPOLI SPA","VIA S. DOMENICO SAVIO, 51/63","73100","base.it"
"03268","16000","base.0326816000","BANCA SELLA - S.P.A.","VIALE MARCONI, 45","73100","base.it"
"03268","16001","base.0326816001","BANCA SELLA - S.P.A.","VIA LUPIAE, 29  ANG.  VIA FORNARI, 1","73100","base.it"
"03268","16002","base.0326816002","BANCA SELLA - S.P.A.","VIALE M. DE PIETRO, 61","73100","base.it"
"03268","16003","base.0326816003","BANCA SELLA - S.P.A.","VIA SAN CESARIO, 106","73100","base.it"
"03135","16000","base.0313516000","UNICREDIT, SOCIETA' PER AZIONI","VIA A. IMPERATORE, 33","73100","base.it"
"03135","16001","base.0313516001","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","PIAZZA MAZZINI, 56","73100","base.it"
"03135","16002","base.0313516002","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIA LEOPARDI, 132","73100","base.it"
"03135","16098","base.0313516098","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIA PREMUDA, 5","73100","base.it"
"03135","16003","base.0313516003","UNICREDITO ITALIANO SOCIETA' PER AZIONI (IN FORMA ABBREVIATAUNICREDIT S.P.A.)","VIA PREMUDA, 1","73100","base.it"
"03135","16010","base.0313516010","UNICREDIT, SOCIETA' PER AZIONI","PIAZZETTA RICCARDI, 9","73100","base.it"
"03135","16011","base.0313516011","UNICREDIT, SOCIETA' PER AZIONI","PIAZZA MAZZINI, 56","73100","base.it"
"03135","16008","base.0313516008","UNICREDIT, SOCIETA' PER AZIONI","VIA A. IMPERATORE, 33","73100","base.it"
"03135","16004","base.0313516004","UNICREDIT, SOCIETA' PER AZIONI","VIALE DEGLI STUDENTI, 1/G  ANG. VIA CARLUCCI","73100","base.it"
"03135","16009","base.0313516009","UNICREDIT, SOCIETA' PER AZIONI","VIA B. CROCE  ANG.  VIA GUERRIERI","73100","base.it"
"03135","16012","base.0313516012","UNICREDIT, SOCIETA' PER AZIONI","VIA LEOPARDI, 132","73100","base.it"
"06175","16004","base.0617516004","BANCA CARIGE S.P.A. - CASSA DI RISPARMIO DI GENOVA E IMPERIA(IN FORMA ABBREVIATA CARIGE S.P.A.)","VIA OBERDAN, 29","73100","base.it"
"06175","16003","base.0617516003","BANCA CARIGE S.P.A. - CASSA DI RISPARMIO DI GENOVA E IMPERIA(IN FORMA ABBREVIATA CARIGE S.P.A.)","VIA OBERDAN, 29","73100","base.it"
"01025","16000","base.0102516000","SANPAOLO IMI S.P.A.","PIAZZA MAZZINI, 59","73100","base.it"
"01025","16001","base.0102516001","SANPAOLO IMI S.P.A.","VIA DI LEUCA, 174/174A","73100","base.it"
"01025","16002","base.0102516002","SANPAOLO IMI S.P.A.","PIAZZALE DELLA STAZIONE F.S.","73100","base.it"
"03111","16000","base.0311116000","UNIONE DI BANCHE ITALIANE SOCIETA' PER AZIONI (IN FORMA ABBREVIATA UBI BANCA)","VIALE LO RE, 48","73100","base.it"
"03223","16000","base.0322316000","UNICREDIT PRIVATE BANKING S.P.A. (IN FORMA ABBREVIATA UNICREDIT PB S.P.A.)","VIA PREMUDA, 5","73100","base.it"
"02008","16000","base.0200816000","UNICREDITO ITALIANO - S.P.A.","VIA A. IMPERATORE, 33","73100","base.it"
"02008","16001","base.0200816001","UNICREDITO ITALIANO - S.P.A.","VIA B. CROCE  ANG.  VIA GUERRIERI","73100","base.it"
"02002","16000","base.0200216000","BANCA COMMERCIALE ITALIANA","PIAZZA S.ORONZO, 43","73100","base.it"
"02002","16001","base.0200216001","BANCA COMMERCIALE ITALIANA","VIA LUDOVICO ARIOSTO, 68","73100","base.it"
"02002","16002","base.0200216002","BANCA COMMERCIALE ITALIANA","VIALE GALLIPOLI, 1","73100","base.it"
"08603","16000","base.0860316000","BANCA DI CREDITO COOPERATIVO DI LEVERANO - SOCIETA' COOPERATIVA","VIALE ALDO MORO 61/63","73100","base.it"
"05212","00000","base.0521200000","BANCA PICCOLO CREDITO SALENTINO","PIAZZA S.ORONZO,15","73100","base.it"
"05728","16000","base.0572816000","BANCA POPOLARE DI VICENZA SPA IN LIQUIDAZIONE COATTA AMMINISTRATIVA","PIAZZA LIBERTINI, 8","73100","base.it"
"03000","00000","base.0300000000","ISTITUTO CENTRALE DI BANCHE E BANCHIERI","VIA TRINCHESE","73100","base.it"
"03039","16001","base.0303916001","BANCA AGRICOLA SALENTINA","VIA REALE  ANG.  VIA TARANTO","73100","base.it"
"03226","16000","base.0322616000","UNICREDIT CORPORATE BANKING SPA","VIA SINAGOGA, 2  ANG.  P.TTA RICCARDI","73100","base.it"
"03239","16000","base.0323916000","INTESA SANPAOLO PRIVATE BANKING S.P.A.","VIA ZANARDELLI, 99","73100","base.it"
"03239","16007","base.0323916007","INTESA SANPAOLO PRIVATE BANKING S.P.A.","PIAZZA MAZZINI, 59","73100","base.it"
"01010","16005","base.0101016005","BANCO DI NAPOLI S.P.A.","VIA DI LEUCA, 174/174A","73100","base.it"
"01010","16006","base.0101016006","BANCO DI NAPOLI S.P.A.","PIAZZALE DELLA STAZIONE F.S.","73100","base.it"
"01010","16007","base.0101016007","BANCO DI NAPOLI S.P.A.","PIAZZA MAZZINI, 59","73100","base.it"
"01010","16011","base.0101016011","BANCO DI NAPOLI S.P.A.","VIALE LEOPARDI, 31","73100","base.it"
"01010","16021","base.0101016021","BANCO DI NAPOLI S.P.A.","VIA OBERDAN, 28","73100","base.it"
"01010","16020","base.0101016020","BANCO DI NAPOLI S.P.A.","PIAZZA SANT'ORONZO, 43","73100","base.it"
"01010","16009","base.0101016009","BANCO DI NAPOLI S.P.A.","VIA S. DOMENICO SAVIO, 51/63","73100","base.it"
"01010","16004","base.0101016004","BANCO DI NAPOLI S.P.A.","PIAZZA MAZZINI, 59","73100","base.it"
"01010","16008","base.0101016008","BANCO DI NAPOLI S.P.A.","VIALE GALLIPOLI, 1","73100","base.it"
"01010","16003","base.0101016003","BANCO DI NAPOLI S.P.A.","PIAZZA MAZZINI, 64 - I PIANO","73100","base.it"
"03295","16000","base.0329516000","BANCA LEUZZI & MEGHA","VIA ARGENTO, 6","73100","base.it"
"03295","00000","base.0329500000","BANCA LEUZZI & MEGHA","VIA ARGENTO,7","73100","base.it"
"03456","16000","base.0345616000","BANCA APULIA SOCIETA' PER AZIONI","VIALE OTRANTO, 26 ANG. PIAZZA ITALIA","73100","base.it"
"03456","16001","base.0345616001","BANCA APULIA SOCIETA' PER AZIONI","VIA ADRIATICA, 4/C","73100","base.it"
"03456","16002","base.0345616002","BANCA APULIA SOCIETA' PER AZIONI","VIALE LEOPARDI, 158  ANG.  VIA SCARPA","73100","base.it"
"03456","16003","base.0345616003","BANCA APULIA SOCIETA' PER AZIONI","VIA COTA  ANG.  VIA FOSCARINI","73100","base.it"
"03556","16001","base.0355616001","CREDITO ROMAGNOLO S.P.A.","PIAZZA MAZZINI, 56","73100","base.it"
"03296","16000","base.0329616000","FIDEURAM - INTESA SANPAOLO PRIVATE BANKING S.P.A.","PIAZZETTA SIGISMONDO CASTROMEDIANO, 5","73100","base.it"
"05106","16081","base.0510616081","BANCA POPOLARE SUD PUGLIA","PIAZZA MAZZINI, SNC","73100","base.it"
"05106","16080","base.0510616080","BANCA POPOLARE SUD PUGLIA","VIA XXV LUGLIO,31","73100","base.it"
"03409","16000","base.0340916000","BANCA VENTURI","PIAZZA RICCARDI,9","73100","base.it"
"04185","16000","base.0418516000","BANCA VENTURI","PIAZZA RICCARDI,9","73100","base.it"
"03140","16001","base.0314016001","BANCA DEL SALENTO - CREDITO POPOLARE SALENTINO - BANCA 121 SPA (OVVERO BANCA 121-SALENTO OVVERO BANCA 121)","VIA TEMPLARI, 9/11","73100","base.it"
"03140","16009","base.0314016009","BANCA DEL SALENTO - CREDITO POPOLARE SALENTINO S.P.A.","PIAZZA MAZZINI","73100","base.it"
"03140","16002","base.0314016002","BANCA DEL SALENTO - CREDITO POPOLARE SALENTINO - BANCA 121 SPA (OVVERO BANCA 121-SALENTO OVVERO BANCA 121)","VIA ARGENTO, 6","73100","base.it"
"03140","16003","base.0314016003","BANCA DEL SALENTO - CREDITO POPOLARE SALENTINO - BANCA 121 SPA (OVVERO BANCA 121-SALENTO OVVERO BANCA 121)","PIAZZA S.ORONZO, 15","73100","base.it"
"03140","16005","base.0314016005","BANCA DEL SALENTO - CREDITO POPOLARE SALENTINO - BANCA 121 SPA (OVVERO BANCA 121-SALENTO OVVERO BANCA 121)","PRESSO 'NUOVO PRESIDIO OSPEDALIERO V.FAZZI' - VIA MOSCATI","73100","base.it"
"03140","16004","base.0314016004","BANCA DEL SALENTO - CREDITO POPOLARE SALENTINO - BANCA 121 SPA (OVVERO BANCA 121-SALENTO OVVERO BANCA 121)","VIA B.CROCE, 39","73100","base.it"
"03215","16000","base.0321516000","BIPOP - CARIRE S.P.A.","VIALE DEGLI STUDENTI  1/G  ANG. VIA CARLUCCI","73100","base.it"
"06265","16000","base.0626516000","CARIPUGLIA S.P.A.","VIALE LO RE, 48","73100","base.it"
"03067","16001","base.0306716001","BANCA CARIME S.P.A.","VIA G. D'ANNUNZIO, 47/B","73100","base.it"
"03067","16000","base.0306716000","BANCA CARIME S.P.A.","VIALE LO RE, 48","73100","base.it"
"05421","16000","base.0542116000","BANCA POPOLARE DI LECCE","VIALE LO RE, 48","73100","base.it"
"03556","16098","base.0355616098","ROLO BANCA 1473 S.P.A.","VIA PREMUDA, 5","73100","base.it"
"03556","16003","base.0355616003","ROLO BANCA 1473 S.P.A.","VIA PREMUDA, 1","73100","base.it"
"03556","16002","base.0355616002","ROLO BANCA 1473 S.P.A.","VIA 95 REGGIMENTO FANTERIA, 11","73100","base.it"
"01030","16000","base.0103016000","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIA DON LUIGI STURZO, 36/E","73100","base.it"
"01030","16001","base.0103016001","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIA SILVIO PELLICO, 8","73100","base.it"
"01030","16002","base.0103016002","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIA VERDI, 14","73100","base.it"
"01030","16079","base.0103016079","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIA NAZARIO SAURO, 55","73100","base.it"
"01030","16006","base.0103016006","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIA TEMPLARI, 9/11","73100","base.it"
"01030","16009","base.0103016009","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","PIAZZA MAZZINI, 69/B","73100","base.it"
"01030","16007","base.0103016007","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIA ARGENTO, 6","73100","base.it"
"01030","16003","base.0103016003","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","PIAZZA S. ORONZO, 15","73100","base.it"
"01030","16005","base.0103016005","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","PRESSO NUOVO PRESIDIO OSPEDALIERO VITO FAZZI - VIA MOSCATI","73100","base.it"
"01030","16004","base.0103016004","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIA BENEDETTO CROCE, 39","73100","base.it"
"01030","16008","base.0103016008","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIALE ALDO MORO, 61/63","73100","base.it"
"01030","16010","base.0103016010","BANCA MONTE DEI PASCHI DI SIENA S.P.A.","VIA ZANARDELLI, 34/B","73100","base.it"
"05544","16000","base.0554416000","BANCA POPOLARE IONICA - S.P.A.","VIA ARIOSTO, 64","73100","base.it"
"03193","16000","base.0319316000","BANCA VALLONE","VIALE LEOPARDI, 22","73100","base.it"
"03140","16000","base.0314016000","MPS BANCA PERSONALE S.P.A.","STRADA PROVINCIALE LECCE-SURBO","73100","base.it"
"01005","16001","base.0100516001","BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.)","VIA TARANTO, 38","73100","base.it"
"01005","16003","base.0100516003","BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.)","VIA GIACOMO LEOPARDI, 134","73100","base.it"
"01005","16002","base.0100516002","BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.)","VIA GIUSEPPE ZANARDELLI, 25","73100","base.it"
"01005","16000","base.0100516000","BANCA NAZIONALE DEL LAVORO S.P.A. (IN FORMA CONTRATTA BNL S.P.A.)","PIAZZA SANT'ORONZO, 39","73100","base.it"
"03058","16000","base.0305816000","CHEBANCA! S.P.A.","VIA G. D'ANNUNZIO, 39/41/43/45/47","73100","base.it"
"05787","16004","base.0578716004","BANCA APULIA SOCIETA' PER AZIONI","VIA REALE  ANG.  VIA TARANTO","73100","base.it"
"05787","16002","base.0578716002","BANCA APULIA SOCIETA' PER AZIONI","VIALE LEOPARDI, 158  ANG.  VIA SCARPA","73100","base.it"
"05787","16003","base.0578716003","BANCA APULIA SOCIETA' PER AZIONI","VIA COTA  ANG.  VIA FOSCARINI","73100","base.it"
"02008","16008","base.0200816008","UNICREDIT, SOCIETA' PER AZIONI","VIA A. IMPERATORE, 33","73100","base.it"
"02008","16009","base.0200816009","UNICREDIT, SOCIETA' PER AZIONI","VIA B. CROCE  ANG.  VIA GUERRIERI","73100","base.it"
"02008","16005","base.0200816005","UNICREDIT, SOCIETA' PER AZIONI","VIA FOSCARINI, 2","73100","base.it"
"02008","16013","base.0200816013","UNICREDIT, SOCIETA' PER AZIONI","PIAZZETTA RICCARDI, 9","73100","base.it"
"02008","16014","base.0200816014","UNICREDIT, SOCIETA' PER AZIONI","PIAZZA MAZZINI, 56","73100","base.it"
"02008","16012","base.0200816012","UNICREDIT, SOCIETA' PER AZIONI","VIA LEOPARDI, 132","73100","base.it"
"02008","16004","base.0200816004","UNICREDIT, SOCIETA' PER AZIONI","VIA CALASSO, 1","73100","base.it"
"02008","16007","base.0200816007","UNICREDIT, SOCIETA' PER AZIONI","VIA PREMUDA, 5","73100","base.it"
"03133","16001","base.0313316001","CREDITO ITALIANO S.P.A.","VIA B. CROCE  ANG.  VIA GUERRIERI","73100","base.it"
"03133","16000","base.0313316000","CREDITO ITALIANO S.P.A.","VIA A. IMPERATORE, 33","73100","base.it"
"03246","00000","base.0324600000","BANCA DONATO MONGIO'"," ","73100","base.it"
"03049","16001","base.0304916001","BANCA SELLA SUD ARDITI GALATI S.P.A.","VIA LUPIAE, 29  ANG.  VIA FORNARI, 1","73100","base.it"
"03049","16002","base.0304916002","BANCA SELLA SUD ARDITI GALATI S.P.A.","VIALE M. DE PIETRO, 61","73100","base.it"
"03049","16003","base.0304916003","BANCA SELLA SUD ARDITI GALATI S.P.A.","VIA SAN CESAREO, 106","73100","base.it"
"03049","16000","base.0304916000","BANCA SELLA SUD ARDITI GALATI S.P.A.","VIALE MARCONI, 45","73100","base.it"
"03115","16000","base.0311516000","FINDOMESTIC BANCA SPA","VIA OBERDAN, 14/16","73100","base.it"
"01005","16099","base.0100516099","BANCA NAZIONALE DEL LAVORO","PRESSO AMM.NE MONOPOLI STATO - MANIFATTURA TABACCHI - V.LE DELLA REPUBBLICA, 17","73100","base.it"
"03002","16008","base.0300216008","UNICREDIT BANCA DI ROMA S.P.A.","VIA A. IMPERATORE, 33","73100","base.it"
"03002","16009","base.0300216009","UNICREDIT BANCA DI ROMA S.P.A.","VIA B. CROCE  ANG.  VIA GUERRIERI","73100","base.it"
"03002","16010","base.0300216010","UNICREDIT BANCA DI ROMA S.P.A.","PIAZZETTA RICCARDI, 9","73100","base.it"
